The file upload failed.,העלאת הקובץ נכשלה.,module,Magento_Catalog
The product has required options.,המוצר דרש אפשרויות.,module,Magento_Catalog
Something went wrong while processing the request.,משהו השתבש בעת קבלת הבקשה.,module,Magento_Catalog
%1 doesn't extends \Magento\Catalog\Model\Product\Type\AbstractType,%1 אינו מרחיב \ מג'נטו \ קטלוג \ דגם \ מוצר \ סוג \ AbstractType,module,Magento_Catalog
%1 doesn't extends \Magento\Catalog\Model\Product\Type\Price,%1 אינו מרחיב מחיר \ סוג המוצר \ \ דגם \ קטלוג \ מג'נטו \,module,Magento_Catalog
Not Visible Individually,לא גלוי באופן אינדיבידואלי,module,Magento_Catalog
Search,לחפש,module,Magento_Catalog
"Catalog, Search","קטלוג, חיפוש",module,Magento_Catalog
Something went wrong while removing products from the websites.,משהו השתבש בעת הסרת מוצרים שנלקחו מהאתרים.,module,Magento_Catalog
Something went wrong while adding products to websites.,משהו השתבש בעת הוספת מוצרים של אתרים.,module,Magento_Catalog
"Group with id ""%1"" does not exist.","קבוצה עם id ""%1"" אינה קיימת.",module,Magento_Catalog
Attribute group that contains system attributes can not be deleted,קבוצת תכונה המכילה תכונות מערכת לא ניתן למחוק,module,Magento_Catalog
Collection provider is not registered,ספק אוסף אינו רשום,module,Magento_Catalog
Unknown link type: %1,סוג הקישור לא ידוע:%1,module,Magento_Catalog
"Provided link type ""%1"" does not exist","סוג הקישור המצורף ""%1"" אינו קיים",module,Magento_Catalog
Invalid data provided for linked products,נתונים שגויים מסופקים מוצרים מקושרים,module,Magento_Catalog
Product with SKU '%1' is not linked to product with SKU '%2',"מוצרים עם '%1' מק""ט אינו קשור למוצר עם '%2' מק""ט",module,Magento_Catalog
Product %1 doesn't have linked %2 as %3,מוצרי%1 לא מצאו קשר בין%2 כמו%3,module,Magento_Catalog
Requested product doesn't exist,המוצר המבוקש לא קיים,module,Magento_Catalog
Requested product does not support images.,המוצר המבוקש אינו תומך בתמונות.,module,Magento_Catalog
"Product with SKU ""%1"" does not exist","מוצרים עם מק""ט ""%1"" אינו קיים",module,Magento_Catalog
Invalid product data: %1,נתוני מוצר לא חוקיים:%1,module,Magento_Catalog
Unable to remove product %1,לא ניתן להסיר את המוצר%1,module,Magento_Catalog
There are not websites for assign to product,אין אתרי אינטרנט עבור להקצות למוצר,module,Magento_Catalog
"Could not assign product ""%1"" to websites ""%2""","לא ניתן להקצות מוצר ""%1"" של אתרים ""%2""",module,Magento_Catalog
"Could not save product ""%1"" with websites %2","לא ניתן לשמור את המוצר ""%1"" עם אתרים%2",module,Magento_Catalog
We cannot determine the field name.,אנחנו לא יכולים לקבוע את שם השדה.,module,Magento_Catalog
Attribute '%1' is locked. %2,תכונה '%1' נעולה. %2,module,Magento_Catalog
Do not change the scope. %1,אין לשנות את ההיקף. %1,module,Magento_Catalog
A product type is not defined for the indexer.,סוג המוצר אינו מוגדר עבור האינדקסים.,module,Magento_Catalog
%1 doesn't extend \Magento\Catalog\Model\ResourceModel\Product\Indexer\Price\DefaultPrice,%1 אינו משתרע קטלוגי \ מג'נטו \ \ דגם \ ResourceModel \ מוצר \ Indexer \ מחיר \ DefaultPrice,module,Magento_Catalog
Product with SKU %1 is not linked to product with SKU %2,"מוצרים עם מק""ט%1 אינו קשור למוצר עם% מק""ט 2",module,Magento_Catalog
Multiple Select,בחר מרובים,module,Magento_Catalog
Dropdown,להפיל,module,Magento_Catalog
%1 doesn't extend \Magento\Framework\Filter\Template,%1 אינו כולל תבנית Framework \ מג'נטו \ \ מסנן \,module,Magento_Catalog
As low as,נמוך כמו,module,Magento_Catalog
message,הוֹדָעָה,module,Magento_Catalog
fl,fl,module,Magento_Catalog
123,123,module,Magento_Catalog
Images,תמונות,module,Magento_Catalog
Select...,בחר...,module,Magento_Catalog
Advanced Pricing,תמחור מתקדם,module,Magento_Catalog
Tier Price,מחיר Tier,module,Magento_Catalog
Customer Group,קבוצה של לקוחות,module,Magento_Catalog
Special Price From,מחיר מיוחד,module,Magento_Catalog
To,ל,module,Magento_Catalog
Done,בוצע,module,Magento_Catalog
Add Selected,הוספת תמונות שנבחרו,module,Magento_Catalog
Select Attribute,תכונה בחר,module,Magento_Catalog
Create New Attribute,יצירת תכונה חדשה,module,Magento_Catalog
Customizable Options,אפשרויות להתאמה אישית,module,Magento_Catalog
Custom options let customers choose the product variations they want.,אפשרויות מותאמות אישית לאפשר ללקוחות לבחור את וריאציות המוצר שהם רוצים.,module,Magento_Catalog
Add Option,הוסף אפשרות,module,Magento_Catalog
New Option,אופציה חדשה,module,Magento_Catalog
Select Product,בחר מוצר,module,Magento_Catalog
Option Title,כותרת האופציה,module,Magento_Catalog
Add Value,הוסף ערך,module,Magento_Catalog
Title,כותרת,module,Magento_Catalog
Option Type,סוג האופציה,module,Magento_Catalog
Required,נדרש,module,Magento_Catalog
Price Type,סוג מחיר,module,Magento_Catalog
Max Characters,תווים לכל היותר,module,Magento_Catalog
Compatible File Extensions,סיומות קבצים תואמות,module,Magento_Catalog
Maximum Image Size,גודל תמונה מקסימלי,module,Magento_Catalog
Please leave blank if it is not an image.,נא להשאיר ריק אם זה לא דימוי.,module,Magento_Catalog
1%,1%,module,Magento_Catalog
This item has weight,יש פריט זה משקל,module,Magento_Catalog
This item has no weight,אין פריט זה משקל,module,Magento_Catalog
Set Product as New From,להגדיר את המוצר כמו חדש מ,module,Magento_Catalog
"Related Products, Up-Sells, and Cross-Sells","מוצרים קשורים, Up-מוכר, וקרוס-מוכר",module,Magento_Catalog
Related products are shown to customers in addition to the item the customer is looking at.,מוצרים קשורים מוצגים ללקוחות בנוסף לפריט הלקוח הוא מסתכל.,module,Magento_Catalog
Add Related Products,להוסיף מוצרים קשורים,module,Magento_Catalog
An up-sell item is offered to the customer as a pricier or higher-quality alternative to the product the customer is looking at.,פריט Up-sell מוצע ללקוח כחלופה יקרה או באיכות גבוהה יותר על המוצר ללקוח הוא מסתכל.,module,Magento_Catalog
Add Up-Sell Products,להוסיף מוצרים Up-sell,module,Magento_Catalog
Up-Sell Products,מוצרי Up-sell,module,Magento_Catalog
"These ""impulse-buy"" products appear next to the shopping cart as cross-sells to the items already in the shopping cart.","אלה ""דחפו-לקנות"" מוצרים מופיעים ליד עגלת הקניות כמו צולבות מוכרות הפריטים שכבר בעגלת הקניות.",module,Magento_Catalog
Add Cross-Sell Products,להוסיף מוצרים מכירה רוחבית,module,Magento_Catalog
Cross-Sell Products,מוצרי מכירה רוחבית,module,Magento_Catalog
Add Selected Products,להוסיף מוצרים נבחרים,module,Magento_Catalog
Remove,לְהַסִיר,module,Magento_Catalog
Thumbnail,תמונה ממוזערת,module,Magento_Catalog
Actions,פעולות,module,Magento_Catalog
Schedule Update From,עדכון לוח זמנים מ,module,Magento_Catalog
Product in Websites,מוצרים באתרים,module,Magento_Catalog
"If your Magento site has multiple views, you can set the scope to apply to a specific view.","אם אתר מג'נטו שלך יש תצוגות מרובות, אתה יכול להגדיר את הטווח לחול על נוף מסוים.",module,Magento_Catalog
name,שם,module,Magento_Catalog
Copy Data from,להעתיק נתונים,module,Magento_Catalog
"If there are no custom parent categories, please use the default parent category. You can reassign the category at any time in <a href=""%1"" target=""_blank"">Products &gt; Categories</a>.","אם אין קטגוריות הורה מותאם אישית, השתמש בקטגוריית ההורה המחדל. ניתן להקצות מחדש את הקטגוריה בכל עת במוצרים <a href=""%1"" target=""_blank""> & gt; קטגוריות </a>.",module,Magento_Catalog
This operation can take a long time,פעולה זו יכולה להימשך זמן רב,module,Magento_Catalog
Collapse All,למוטט הכל,module,Magento_Catalog
Expand All,הרחב הכל,module,Magento_Catalog
Please confirm site switching. All data that hasn't been saved will be lost.,נא לאשר מיתוג אתר. כל הנתונים כי לא נשמרו יאבדו.,module,Magento_Catalog
Use Default Value,השתמש בערך ברירת מחדל,module,Magento_Catalog
"Manage Titles (Size, Color, etc.)","נהל כותרות (גודל, צבע, וכו ')",module,Magento_Catalog
Manage Options (Values of Your Attribute),נהל אפשרויות (ערכים של התכונה שלך),module,Magento_Catalog
Is Default,האם ברירה,module,Magento_Catalog
Sort Option,אפשרות מיין,module,Magento_Catalog
Groups,קבוצות,module,Magento_Catalog
Double click on a group to rename it.,לחץ פעמיים על קבוצה כדי לשנות את זה.,module,Magento_Catalog
Unassigned Attributes,תכונות לא הוקצו,module,Magento_Catalog
A name is required.,דרוש שם.,module,Magento_Catalog
This group contains system attributes. Please move system attributes to another group and try again.,קבוצה זו מכילה תכונות המערכת. נא להעביר תכונות מערכת לקבוצה אחרת ונסה שוב.,module,Magento_Catalog
Please enter a new group name.,נא להזין את שם קבוצה חדש.,module,Magento_Catalog
"An attribute group named ""/name/"" already exists"".","קבוצת תכונה בשם ""/ שם /"" כבר קיימת "".",module,Magento_Catalog
"Sorry, we're unable to complete this request.","מצטערים, אין באפשרותנו להשלים את הבקשה הזו.",module,Magento_Catalog
You can't remove attributes from this attribute set.,אתה לא יכול להסיר תכונות תכונה זו מוגדרת.,module,Magento_Catalog
Custom Options,אפשרויות מותאמות אישית,module,Magento_Catalog
This is a required option.,זוהי אפשרות נדרשת.,module,Magento_Catalog
The field isn't complete.,השדה אינו שלם.,module,Magento_Catalog
Compatible file extensions to upload,סיומות קבצים תואמות להעלות,module,Magento_Catalog
Maximum image width,רוחב מקסימאלי לתמונה,module,Magento_Catalog
Maximum image height,גובה מקסימאלי לתמונה,module,Magento_Catalog
Maximum number of characters:,מספר התווים המרבי:,module,Magento_Catalog
start typing to search template,התחל להקליד כדי לחפש תבנית,module,Magento_Catalog
Product online,באינטרנט מוצרים,module,Magento_Catalog
Product offline,מחובר מוצרים,module,Magento_Catalog
Product online status,מצב מוצר באינטרנט,module,Magento_Catalog
Manage Stock,ניהול מאגר,module,Magento_Catalog
Qty,כמות,module,Magento_Catalog
Out-of-Stock Threshold,Out-of-Stock סף,module,Magento_Catalog
Minimum Qty Allowed in Shopping Cart,מינימום כמות למלון בעגלת קניות,module,Magento_Catalog
Maximum Qty Allowed in Shopping Cart,מקסימום כמות למלון בעגלת קניות,module,Magento_Catalog
Qty Uses Decimals,כמות שימושים בשברים עשרוניים,module,Magento_Catalog
Backorders,ממתין,module,Magento_Catalog
Notify for Quantity Below,והודעה על הכמות להלן,module,Magento_Catalog
Enable Qty Increments,אפשר כמות ממדרגות,module,Magento_Catalog
Qty Increments,ממדרגות כמות,module,Magento_Catalog
Stock Availability,זמין במלאי,module,Magento_Catalog
In Stock,במלאי,module,Magento_Catalog
Out of Stock,אזל במלאי,module,Magento_Catalog
Add Product To Websites,הוסף מוצר אתרים,module,Magento_Catalog
Remove Product From Websites,סר מוצר מתוך אתרים,module,Magento_Catalog
"To hide an item in catalog or search results, set the status to ""Disabled"".","כדי להסתיר פריט בתוצאות קטלוג או חיפוש, להגדיר את שורת הסטטוס ""מושבת"".",module,Magento_Catalog
We can't save custom-defined options for bundles with dynamic pricing.,אנחנו לא יכולים להציל את אפשרויות מוגדרות אישית עבור חבילות עם תמחור דינמי.,module,Magento_Catalog
Delete Custom Option,מחק את האפשרות מותאמת אישית,module,Magento_Catalog
Sort Custom Options,אפשרויות מותאמות אישית מיין,module,Magento_Catalog
Input Type,סוג הקלט,module,Magento_Catalog
%1 <span>x</span> %2 <span>px.</span>,%1 <span> x </ span>%2 <span> פיקסלים. </ Span>,module,Magento_Catalog
Sort Custom Option,אפשרות מותאמת אישית מיין,module,Magento_Catalog
Item Price,מחיר הפריט,module,Magento_Catalog
Action,פעולה,module,Magento_Catalog
and above,ומעל,module,Magento_Catalog
Delete Tier,מחק Tier,module,Magento_Catalog
Product In Websites,מוצרים באתרי אינטרנט,module,Magento_Catalog
(Copy data from: %1),(נתונים העתק:%1),module,Magento_Catalog
Browse to find or drag image here,עיון כדי למצוא או תמונת גרירה כאן,module,Magento_Catalog
Delete image,מחק תמונה,module,Magento_Catalog
Hidden,מוּסתָר,module,Magento_Catalog
Alt Text,טקסט Alt,module,Magento_Catalog
Role,תַפְקִיד,module,Magento_Catalog
Image Size,גודל תמונה,module,Magento_Catalog
{size},{גודל},module,Magento_Catalog
Image Resolution,רזולוציית תמונה,module,Magento_Catalog
{width}^{height} px,{רוחב} ^ {גובה} פיקסלים,module,Magento_Catalog
Hide from Product Page,סתר דף מוצר,module,Magento_Catalog
Product Alerts,התראות מוצרים,module,Magento_Catalog
Allow Multiple Boxes for Shipping,אפשר תיבות מרובות עבור משלוח,module,Magento_Catalog
start typing to search attribute,התחל להקליד כדי לחפש תכונה,module,Magento_Catalog
Basic Settings,הגדרות בסיסיות,module,Magento_Catalog
Advanced Settings,הגדרות מתקדמות,module,Magento_Catalog
Changes have been made to this section that have not been saved.,שינויים נעשו סעיף זה כי לא נשמר.,module,Magento_Catalog
This tab contains invalid data. Please resolve this before saving.,כרטיסייה זו מכילה נתונים לא חוקיים. אנא לפתור זאת לפני השמירה.,module,Magento_Catalog
Mass Actions,פעולות Mass,module,Magento_Catalog
Select All,בחר הכל,module,Magento_Catalog
Unselect All,אלתבחרכלום,module,Magento_Catalog
Select Visible,בחר גלוי,module,Magento_Catalog
Unselect Visible,בטל בחירה גלויה,module,Magento_Catalog
Special Price,מחיר מיוחד,module,Magento_Catalog
Regular Price,מחיר רגיל,module,Magento_Catalog
Buy %1 for: ,קנה%1 עבור:,module,Magento_Catalog
"Buy %1 for %2 each and <strong class=""benefit"">save<span class=""percent tier-%3"">&nbsp;%4</span>%</strong>","קנה%1 עבור%2 כ""א ו- <strong class = ""טובת הנאה""> שמור <span class = ""אחוז tier-%3""> & nbsp;%4 </ span>% </ strong>",module,Magento_Catalog
Buy %1 for %2 each,"קנה%1 עבור%2 כ""א",module,Magento_Catalog
Shop By,Shop By,module,Magento_Catalog
Shopping Options,סנן לפי,module,Magento_Catalog
Compare Products,השוואת מוצרים,module,Magento_Catalog
Print This Page,Print This Page,module,Magento_Catalog
Remove Product,הסר מוצר,module,Magento_Catalog
Add to Cart,הוסף לעגלה,module,Magento_Catalog
In stock,במלאי,module,Magento_Catalog
Out of stock,אזל במלאי,module,Magento_Catalog
Add to Wish List,הוסף לרשימה,module,Magento_Catalog
You have no items to compare.,אין לך מוצרים להשוואה.,module,Magento_Catalog
Remove This Item,הסר פריט זה,module,Magento_Catalog
Compare,לְהַשְׁווֹת,module,Magento_Catalog
Clear All,נקה הכל,module,Magento_Catalog
Prev,קודם,module,Magento_Catalog
Next,הבא,module,Magento_Catalog
We can't find products matching the selection.,לא נמצאו מוצרים,module,Magento_Catalog
Add to Compare,הוסף להשוואה,module,Magento_Catalog
Learn More,למד עוד,module,Magento_Catalog
We found other products you might like!,מצאנו מוצרים אחרים שעשויים לעניין אותך!,module,Magento_Catalog
More Choices:,אפשרויות נוספות:,module,Magento_Catalog
Check items to add to the cart or,סמן מוצרים אשר ברצונך להוסיף לסל או,module,Magento_Catalog
select all,בחר הכל,module,Magento_Catalog
Items %1-%2 of %3,"%1-%2 פריטים מתוך %3",module,Magento_Catalog
%1 Item,פריט%1,module,Magento_Catalog
%1 Items,%1 פריטים,module,Magento_Catalog
Show,הצג,module,Magento_Catalog
per page,לעמוד,module,Magento_Catalog
Sort By,מיין לפי,module,Magento_Catalog
Set Ascending Direction,קבע כיוון עולה,module,Magento_Catalog
Set Descending Direction,קבע כיוון יורד,module,Magento_Catalog
View as,מוצג כ,module,Magento_Catalog
More Information,מידע נוסף,module,Magento_Catalog
Loading...,טוען...,module,Magento_Catalog
* Required Fields,* שדות חובה,module,Magento_Catalog
Availability,זמינות,module,Magento_Catalog
Terms and Conditions,תנאים,module,Magento_CheckoutAgreements
Add New Condition,הוסף חדש מצב,module,Magento_CheckoutAgreements
Save Condition,מצב שמור,module,Magento_CheckoutAgreements
Delete Condition,מחק מצב,module,Magento_CheckoutAgreements
Edit Terms and Conditions,תנאים והגבלות ערוכים,module,Magento_CheckoutAgreements
New Terms and Conditions,תנאים והגבלות חדשים,module,Magento_CheckoutAgreements
Terms and Conditions Information,מידע תנאי שימוש,module,Magento_CheckoutAgreements
Condition Name,שם מצב,module,Magento_CheckoutAgreements
Status,סטָטוּס,module,Magento_CheckoutAgreements
Enabled,מופעל,module,Magento_CheckoutAgreements
Disabled,נָכֶה,module,Magento_CheckoutAgreements
Show Content as,הצג תוכן כמו,module,Magento_CheckoutAgreements
Text,טֶקסט,module,Magento_CheckoutAgreements
HTML,HTML,module,Magento_CheckoutAgreements
Applied,אפלייד,module,Magento_CheckoutAgreements
Store View,תצוגה בחנות,module,Magento_CheckoutAgreements
Checkbox Text,טקסט תיבת סימון,module,Magento_CheckoutAgreements
Content,תוֹכֶן,module,Magento_CheckoutAgreements
Content Height (css),גובה תוכן (CSS),module,Magento_CheckoutAgreements
Content Height,גובה תוכן,module,Magento_CheckoutAgreements
ID,תְעוּדַת זֶהוּת,module,Magento_CheckoutAgreements
Condition,מַצָב,module,Magento_CheckoutAgreements
Sales,מכירות,module,Magento_CheckoutAgreements
Checkout Conditions,תנאי Checkout,module,Magento_CheckoutAgreements
Checkout Terms and Conditions,תנאים והגבלות Checkout,module,Magento_CheckoutAgreements
This condition no longer exists.,מצב זה אינו קיים עוד.,module,Magento_CheckoutAgreements
You deleted the condition.,מחקת את המצב.,module,Magento_CheckoutAgreements
Something went wrong  while deleting this condition.,משהו השתבש בעת מחיקת מצב זה.,module,Magento_CheckoutAgreements
Edit Condition,מצב עריכה,module,Magento_CheckoutAgreements
New Condition,חדש מצב,module,Magento_CheckoutAgreements
You saved the condition.,שמרת את המצב.,module,Magento_CheckoutAgreements
Something went wrong while saving this condition.,משהו השתבש בעת שמירת המצב הזה.,module,Magento_CheckoutAgreements
Automatically,באופן אוטומטי,module,Magento_CheckoutAgreements
Manually,באופן ידני,module,Magento_CheckoutAgreements
Please agree to all the terms and conditions before placing the order.,עליך להסכים לכל התנאים לפני ביצוע ההזמנה.,module,Magento_CheckoutAgreements
Unable to save checkout agreement %1,לא ניתן לשמור את הסכם הלקוחות%1,module,Magento_CheckoutAgreements
Unable to remove checkout agreement %1,לא ניתן להסיר את הסכם הלקוחות%1,module,Magento_CheckoutAgreements
"Checkout agreement with specified ID ""%1"" not found.","הסכם לקופה עם מזהה שצוין ""%1"" לא נמצא.",module,Magento_CheckoutAgreements
Shopping Cart,עגלת קניות,module,Magento_Checkout
Invalid method: %1,שיטה לא חוקית:%1,module,Magento_Checkout
City,עִיר,module,Magento_Checkout
Country,מדינה,module,Magento_Checkout
State/Province,מדינה / מחוז,module,Magento_Checkout
Zip/Postal Code,Zip / Postal Code,module,Magento_Checkout
My Cart (1 item),הסל שלי (1 פריטים),module,Magento_Checkout
My Cart (%1 items),הסל שלי (%1 פריטים),module,Magento_Checkout
My Cart,הסל שלי,module,Magento_Checkout
For delivery questions.,שאלות משלוח.,module,Magento_Checkout
Customer is already registered,לקוחות כבר רשום,module,Magento_Checkout
Your session has expired,המועד שלך פג,module,Magento_Checkout
A letter with further instructions will be sent to your email.,"מכתב עם הנחיות נוספות יישלח לדוא""ל שלך.",module,Magento_Checkout
You added %1 to your shopping cart.,הוספת %1 לעגלת הקניות שלך.,module,Magento_Checkout
We can't add this item to your shopping cart right now.,אנחנו לא יכולים להוסיף פריט זה  שלך עכשיו.,module,Magento_Checkout
Out of stock,אזל במלאי,module,Magento_Checkout
We can't find the quote item.,אנחנו לא יכולים למצוא את פריט הציטוט.,module,Magento_Checkout
We cannot configure the product.,אנחנו לא יכולים להגדיר את המוצר.,module,Magento_Checkout
"You used coupon code ""%1"".","נהגת קוד קופון ""%1"".",module,Magento_Checkout
"The coupon code ""%1"" is not valid.","קוד קופון ""%1"" אינו חוקי.",module,Magento_Checkout
You canceled the coupon code.,ביטלת את קוד הקופון.,module,Magento_Checkout
We cannot apply the coupon code.,אנחנו לא יכולים להחיל את קוד הקופון.,module,Magento_Checkout
We can't remove the item.,אנחנו לא יכולים להסיר את הפריט.,module,Magento_Checkout
%1 was updated in your shopping cart.,%1 עודכן בסל הקניות שלך.,module,Magento_Checkout
We can't update the item right now.,אנחנו לא יכולים לעדכן את הפריט הנכון עכשיו.,module,Magento_Checkout
We can't update the shopping cart.,אנחנו לא יכולים לעדכן את עגלת הקניות.,module,Magento_Checkout
One-page checkout is turned off.,לקופה אחת עמודים כבויה.,module,Magento_Checkout
Guest checkout is disabled.,לקוחות אורח מושבת.,module,Magento_Checkout
Checkout,לבדוק,module,Magento_Checkout
Page not found.,עמוד לא נמצא.,module,Magento_Checkout
Please agree to all the terms and conditions before placing the order.,עליך להסכים לכל התנאים לפני ביצוע ההזמנה.,module,Magento_Checkout
Something went wrong while processing your order. Please try again later.,משהו השתבש בעת עיבוד ההזמנה שלך. בבקשה נסה שוב מאוחר יותר.,module,Magento_Checkout
%1 doesn't extend \Magento\Checkout\CustomerData\ItemInterface,%1 אינו משתרע \ מג'נטו \ Checkout \ CustomerData \ ItemInterface,module,Magento_Checkout
We can't find the product.,אנחנו לא יכולים למצוא את המוצר.,module,Magento_Checkout
The product does not exist.,המוצר אינו קיים.,module,Magento_Checkout
We don't have some of the products you want.,אין לנו חלק מהמוצרים שאתה רוצה.,module,Magento_Checkout
We don't have as many of some products as you want.,אין לנו כמה שיותר כמה מוצרים כמו שאתה רוצה.,module,Magento_Checkout
Quantity was recalculated from %1 to %2,כמות הייתה מחדש מ-%1 ל-%2,module,Magento_Checkout
We adjusted product quantities to fit the required increments.,כיווננו כמויות המוצר כך שיתאים במרווחים הנדרשים.,module,Magento_Checkout
This quote item does not exist.,פריט הציטוט הזה אינו קיים.,module,Magento_Checkout
Display number of items in cart,מספר תצוגה של פריטים בסל,module,Magento_Checkout
Display item quantities,כמויות פריט התצוגה,module,Magento_Checkout
Unable to place order. Please try again later.,לא ניתן לבצע את ההזמנה. בבקשה נסה שוב מאוחר יותר.,module,Magento_Checkout
Shipping address is not set,כתובת משלוח אינה מוגדרת,module,Magento_Checkout
Unable to save shipping information. Please check input data.,אין אפשרות לשמור את פרטי המשלוח. אנא קראו נתוני קלט.,module,Magento_Checkout
"Carrier with such method not found: %1, %2","Carrier עם שיטה כזו לא נמצא:%1,%2",module,Magento_Checkout
Shipping method is not applicable for empty cart,שיטת משלוח אינה ישימה עבור עגלה ריקה,module,Magento_Checkout
 item, פריט,module,Magento_Checkout
 items, פריטים,module,Magento_Checkout
Totals calculation is not applicable to empty cart,חישוב סכומים אינו חל על עגלה ריקה,module,Magento_Checkout
Invalid data,נתונים לא חוקיים,module,Magento_Checkout
The customer address is not valid.,כתובת הלקוח אינה חוקית.,module,Magento_Checkout
Invalid shipping method,שיטת משלוח לא חוקית,module,Magento_Checkout
There are more than one shipping addresses.,ישנם יותר מ כתובות למשלוח אחד.,module,Magento_Checkout
"Sorry, guest checkout is not available.","מצטערים, לקוחות אורח אינם זמינים.",module,Magento_Checkout
"You must confirm your account. Please check your email for the confirmation link or <a href=""%1"">click here</a> for a new link.","עליכם לאמת את החשבון שלך. בדוק את האימייל שלך עבור קישור האישור או <a href=""%1""> לחץ כאן </a> עבור קישור חדש.",module,Magento_Checkout
Load customer quote error,שגיאת הצעת מחיר ללקוח טען,module,Magento_Checkout
Error message!,הודעת שגיאה!,module,Magento_Checkout
Error!,שְׁגִיאָה!,module,Magento_Checkout
DB exception,למעט DB,module,Magento_Checkout
Wrong minimum amount.,סכום מינימאלי שגוי.,module,Magento_Checkout
Message,הוֹדָעָה,module,Magento_Checkout
"<a href=""%1"" onclick=""this.target='_blank'"" class=""print"">Print receipt</a>","<a href=""%1"" onclick=""this.target='_blank'"" class=""print""> </a> קבלת הדפס",module,Magento_Checkout
Apply Discount Code,החל קוד הנחה,module,Magento_Checkout
Enter discount code,זן קוד הנחה,module,Magento_Checkout
Apply Discount,חל הנחה,module,Magento_Checkout
Cancel Coupon,לבטל קופון,module,Magento_Checkout
Shopping Cart Items,עגלת קניות פריטים,module,Magento_Checkout
Item,פריט,module,Magento_Checkout
Price,מחיר,module,Magento_Checkout
Qty,כמות,module,Magento_Checkout
Subtotal,סיכום ביניים,module,Magento_Checkout
Continue Shopping,המשך בקניות,module,Magento_Checkout
Clear Shopping Cart,סל קניות נקה,module,Magento_Checkout
Update Shopping Cart,עדכן עגלת קניות,module,Magento_Checkout
Update Cart,עדכן עגלת קניות,module,Magento_Checkout
See price before order confirmation.,ראה את המחיר לפני אישור ההזמנה.,module,Magento_Checkout
What's this?,מה זה?,module,Magento_Checkout
Edit item parameters,פרמטרי פריט ערוך,module,Magento_Checkout
Edit,לערוך,module,Magento_Checkout
Remove item,הסר פריט,module,Magento_Checkout
You have no items in your shopping cart.,אין לך פריטים בסל הקניות שלך.,module,Magento_Checkout
"Click <a href=""%1"">here</a> to continue shopping.","לחץ <a href=""%1""> כאן </a> כדי להמשיך בקניות.",module,Magento_Checkout
Estimate Tax,אומדן מס,module,Magento_Checkout
Estimate Shipping and Tax,אומדן דמי משלוח,module,Magento_Checkout
Excl. Tax,לא כולל. מַס,module,Magento_Checkout
Loading...,טוען...,module,Magento_Checkout
Order #,להזמין #,module,Magento_Checkout
Proceed to Checkout,התקדם לנקודת הביקורת,module,Magento_Checkout
Product Name,שם מוצר,module,Magento_Checkout
Incl. Tax,כולל. מַס,module,Magento_Checkout
Your order number is: %1.,מספר ההזמנה שלך הוא:%1.,module,Magento_Checkout
Your order # is: <span>%1</span>.,# ההזמנה שלך: <span>%1 </ span>.,module,Magento_Checkout
We'll email you an order confirmation with details and tracking info.,"אנו נשלח לך דוא""ל אישור הזמנה עם פרטים ומידע מעקב.",module,Magento_Checkout
Static Blocks,בלוקים סטטי,module,Magento_Cms
Add New Block,הוסף בלוק,module,Magento_Cms
Back,חזור,module,Magento_Cms
Delete Block,מחק בלוק,module,Magento_Cms
Are you sure you want to do this?,האם אתה בטוח שאתה רוצה לעשות את זה?,module,Magento_Cms
Reset,אִתחוּל,module,Magento_Cms
Save and Continue Edit,שמור והמשך עריכה,module,Magento_Cms
Save Block,שמור בלוק,module,Magento_Cms
ID,תְעוּדַת זֶהוּת,module,Magento_Cms
Title,כותרת,module,Magento_Cms
Identifier,מזהה,module,Magento_Cms
Status,סטָטוּס,module,Magento_Cms
Disabled,נָכֶה,module,Magento_Cms
Enabled,מופעל,module,Magento_Cms
Manage Pages,ניהול דפים,module,Magento_Cms
Add New Page,הוסף דף חדש,module,Magento_Cms
Delete Page,מחקעמוד,module,Magento_Cms
Save Page,שמור דף,module,Magento_Cms
URL Key,כתובת אתר מפתח,module,Magento_Cms
Layout,מַעֲרָך,module,Magento_Cms
Store View,תצוגה בחנות,module,Magento_Cms
Created,נוצר,module,Magento_Cms
Modified,השתנה,module,Magento_Cms
Action,פעולה,module,Magento_Cms
Preview,תצוגה מקדימה,module,Magento_Cms
Media Storage,אחסון מדיה,module,Magento_Cms
Create Folder...,צור תיקייה ...,module,Magento_Cms
Delete Folder,מחקתיקייה,module,Magento_Cms
Delete File,מחק קובץ,module,Magento_Cms
Insert File,הוספתקובץ,module,Magento_Cms
New Folder Name:,שם תיקייה חדשה:,module,Magento_Cms
Are you sure you want to delete this folder?,האם אתה בטוח שברצונך למחוק את התיקייה הזו?,module,Magento_Cms
Are you sure you want to delete this file?,האם אתה בטוח שאתה רוצה למחוק קובץ זה?,module,Magento_Cms
Images (%1),תמונות (%1),module,Magento_Cms
Storage Root,רוט חפץ,module,Magento_Cms
Home,בית,module,Magento_Cms
Go to Home Page,עבור לעמוד הבית,module,Magento_Cms
CMS,CMS,module,Magento_Cms
You deleted the block.,מחקת את הבלוק.,module,Magento_Cms
We can't find a block to delete.,אנחנו לא יכולים למצוא בלוק למחוק.,module,Magento_Cms
This block no longer exists.,בלוק זה כבר לא קיים.,module,Magento_Cms
Edit Block,בלוק ערוך,module,Magento_Cms
New Block,בלוק חדש,module,Magento_Cms
